run_id,approach,generator,repeat,question_id,category,difficulty,knowledge_type,classification,lexical_sim,semantic_sim,latency_ms,tokens_in,tokens_out,estimated_cost,source_covered,error,judge_claude-sonnet-4-6_correctness,judge_claude-sonnet-4-6_completeness,judge_claude-sonnet-4-6_groundedness,judge_claude-sonnet-4-6_clarity,judge_claude-sonnet-4-6_average,judge_gpt-5.5_correctness,judge_gpt-5.5_completeness,judge_gpt-5.5_groundedness,judge_gpt-5.5_clarity,judge_gpt-5.5_average,judge_grok-build-0.1_correctness,judge_grok-build-0.1_completeness,judge_grok-build-0.1_groundedness,judge_grok-build-0.1_clarity,judge_grok-build-0.1_average,panel_average,crossfamily_average
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q010,relational,hard,relational,correct,0.435628,,11309.552,1739,674,0.018805,1,,1,1,2,2,1.5,1,0,1,3,1.25,1,1,1,3,1.5,1.4167,1.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q011,relational,medium,relational,correct,0.403869,,5833.308,1307,350,0.011785,1,,2,2,3,2,2.25,2,1,3,3,2.25,2,1,3,3,2.25,2.25,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q012,relational,easy,relational,partial,0.514431,,5220.979,634,321,0.007985,1,,1,1,2,3,1.75,1,1,3,3,2.0,1,1,3,3,2.0,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q013,relational,easy,relational,correct,0.479604,,7887.678,1796,447,0.015685,1,,2,2,3,2,2.25,2,2,3,3,2.5,2,2,3,3,2.5,2.4167,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q014,relational,hard,architectural,partial,0.466627,,4605.725,334,300,0.00617,1,,2,2,3,3,2.5,1,0,1,3,1.25,1,1,0,3,1.25,1.6667,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q015,explanatory,hard,architectural,correct,0.507886,,3579.069,277,171,0.00395,1,,1,1,3,2,1.75,1,0,2,3,1.5,2,1,2,3,2.0,1.75,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q016,explanatory,hard,architectural,correct,0.392681,,5663.644,1663,426,0.014705,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,2,2.0,2.25,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q017,explanatory,medium,architectural,partial,0.4314,,3987.176,1891,256,0.013295,1,,3,3,3,3,3.0,1,0,1,3,1.25,3,2,3,3,2.75,2.3333,2.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q018,explanatory,medium,architectural,correct,0.432325,,7956.804,1408,390,0.01289,1,,2,2,3,3,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q019,explanatory,medium,operational,correct,0.462946,,4097.152,1458,174,0.0099,1,,3,2,3,3,2.75,1,1,3,3,2.0,2,1,3,3,2.25,2.3333,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q020,explanatory,hard,mixed,partial,0.419257,,4808.088,477,346,0.007575,1,,1,1,3,2,1.75,1,1,3,3,2.0,1,1,3,3,2.0,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q021,explanatory,hard,architectural,correct,0.446966,,7537.661,1051,435,0.01178,1,,2,2,3,3,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q022,impact,hard,mixed,correct,0.467011,,7207.365,410,351,0.007315,1,,3,2,3,3,2.75,2,1,3,3,2.25,3,1,3,3,2.5,2.5,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q023,impact,hard,mixed,correct,0.451288,,6029.437,1889,384,0.015205,1,,3,3,3,3,3.0,2,1,3,3,2.25,2,1,3,3,2.25,2.5,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q024,impact,medium,architectural,partial,0.482042,,2745.801,154,148,0.00299,1,,0,0,2,3,1.25,1,0,3,3,1.75,0,0,3,3,1.5,1.5,1.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q025,impact,medium,operational,partial,0.430988,,3197.051,152,123,0.002605,1,,0,0,2,3,1.25,1,0,3,3,1.75,1,0,3,3,1.75,1.5833,1.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q026,impact,hard,mixed,correct,0.45805,,5518.2,790,227,0.007355,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q027,impact,medium,mixed,correct,0.435055,,11966.017,1735,728,0.019595,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q028,impact,medium,mixed,correct,0.404018,,9180.183,976,604,0.01394,1,,2,2,3,3,2.5,1,1,3,3,2.0,1,1,3,3,2.0,2.1667,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q029,discovery,easy,factual,correct,0.402182,,4468.809,813,323,0.00891,1,,3,2,3,3,2.75,1,1,2,3,1.75,2,1,3,3,2.25,2.25,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q030,discovery,medium,relational,partial,0.399705,,4898.685,520,295,0.007025,1,,1,0,3,3,1.75,1,0,3,3,1.75,2,1,3,3,2.25,1.9167,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q031,discovery,medium,operational,correct,0.473731,,3786.315,751,185,0.00653,1,,2,1,3,3,2.25,0,0,3,3,1.5,0,0,3,3,1.5,1.75,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q032,discovery,easy,factual,correct,0.548889,,2174.607,580,107,0.004505,1,,3,2,3,3,2.75,3,3,3,3,3.0,3,2,3,3,2.75,2.8333,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q033,discovery,hard,architectural,partial,0.419374,,7767.985,478,388,0.00821,1,,1,1,2,2,1.5,1,0,3,3,1.75,2,1,3,3,2.25,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q034,discovery,medium,operational,partial,0.498556,,3569.48,468,203,0.005385,1,,2,1,3,3,2.25,2,1,3,3,2.25,3,2,3,3,2.75,2.4167,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q035,ambiguous,medium,mixed,partial,0.403992,,6478.903,555,405,0.00885,1,,1,1,3,3,2.0,2,1,3,3,2.25,1,1,3,3,2.0,2.0833,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q036,ambiguous,hard,mixed,error,0.0,,300000.0,0,0,0.0,0,timeout after 300.0s,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q037,ambiguous,hard,mixed,partial,0.432339,,6271.817,366,298,0.0063,1,,1,1,3,3,2.0,1,1,2,3,1.75,1,0,3,3,1.75,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q038,ambiguous,easy,operational,correct,0.491004,,6448.784,303,285,0.00579,1,,1,1,3,2,1.75,1,0,2,3,1.5,3,1,3,3,2.5,1.9167,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q039,ambiguous,easy,operational,correct,0.503333,,4625.216,186,160,0.00333,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,1,3,3,2.5,2.0833,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q040,ambiguous,hard,mixed,correct,0.433333,,5790.614,1365,316,0.011565,1,,2,2,3,3,2.5,2,1,2,3,2.0,3,1,3,3,2.5,2.3333,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q041,factual,easy,factual,correct,0.42803,,2555.519,432,82,0.00339,1,,3,2,3,3,2.75,3,3,3,3,3.0,3,2,3,3,2.75,2.8333,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q042,explanatory,medium,architectural,partial,0.437736,,3379.389,475,197,0.00533,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,1,3,3,2.5,2.4167,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q043,factual,medium,relational,partial,0.416968,,7336.96,1476,588,0.0162,1,,1,1,2,2,1.5,1,1,0,3,1.25,1,1,0,3,1.25,1.3333,1.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q044,impact,hard,architectural,correct,0.417441,,5067.518,503,332,0.007495,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q045,factual,easy,operational,partial,0.408759,,6160.003,533,301,0.00718,1,,1,1,3,3,2.0,1,1,3,3,2.0,1,1,3,3,2.0,2.0,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q046,relational,hard,architectural,partial,0.402604,,8245.919,613,432,0.009545,1,,2,2,3,3,2.5,1,0,3,3,1.75,3,2,3,3,2.75,2.3333,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q047,factual,easy,factual,partial,0.476435,,3023.907,239,180,0.003895,1,,3,3,3,3,3.0,1,0,2,3,1.5,2,1,3,3,2.25,2.25,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q048,explanatory,medium,operational,partial,0.443808,,5359.022,439,262,0.006125,1,,2,1,3,3,2.25,1,0,3,3,1.75,2,1,3,3,2.25,2.0833,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q049,discovery,hard,mixed,correct,0.401032,,10387.173,730,473,0.010745,1,,2,2,3,3,2.5,1,1,1,3,1.5,2,1,3,3,2.25,2.0833,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q050,explanatory,easy,operational,correct,0.457243,,5393.931,792,303,0.008505,1,,2,2,3,3,2.5,1,0,2,3,1.5,3,2,3,3,2.75,2.25,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q051,explanatory,medium,architectural,partial,0.487958,,4981.647,481,223,0.00575,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,2,3,3,2.75,2.1667,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q052,factual,easy,factual,partial,0.449563,,3513.12,269,189,0.00418,1,,2,2,3,3,2.5,1,0,2,3,1.5,1,1,3,3,2.0,2.0,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q053,impact,hard,architectural,partial,0.475694,,3185.459,456,190,0.00513,1,,1,1,2,2,1.5,1,1,3,3,2.0,3,2,3,3,2.75,2.0833,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q054,relational,medium,relational,partial,0.420725,,3837.655,450,228,0.00567,1,,3,3,3,3,3.0,2,2,3,3,2.5,2,2,3,3,2.5,2.6667,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q055,explanatory,hard,architectural,partial,0.409877,,3631.137,265,205,0.0044,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,2,3,3,2.75,2.25,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q056,factual,easy,factual,partial,0.444902,,5356.357,956,275,0.008905,1,,1,1,3,2,1.75,1,1,3,3,2.0,1,1,3,3,2.0,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q057,impact,hard,architectural,partial,0.439971,,4391.812,197,259,0.00487,1,,1,1,2,3,1.75,1,1,3,3,2.0,1,1,3,3,2.0,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q058,factual,easy,factual,correct,0.455122,,4957.775,1227,267,0.01014,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q059,relational,hard,mixed,incorrect,0.320872,,13235.816,438,858,0.01506,1,,1,1,3,3,2.0,1,0,2,3,1.5,3,2,3,3,2.75,2.0833,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q060,impact,easy,factual,partial,0.447337,,3622.282,197,151,0.00325,1,,2,1,3,3,2.25,1,0,3,3,1.75,1,1,3,3,2.0,2.0,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q061,relational,medium,relational,partial,0.474208,,5358.764,1080,310,0.01005,1,,1,1,3,3,2.0,0,0,2,3,1.25,1,1,3,3,2.0,1.75,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q062,explanatory,hard,mixed,partial,0.438125,,6272.96,1270,304,0.01091,1,,2,1,3,3,2.25,1,0,1,3,1.25,3,1,3,3,2.5,2.0,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q063,relational,medium,relational,correct,0.455782,,4595.519,493,243,0.00611,1,,2,2,3,3,2.5,2,1,1,3,1.75,2,1,1,3,1.75,2.0,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q064,discovery,hard,architectural,partial,0.484627,,5941.696,967,304,0.009395,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,2,3,3,2.75,2.5,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q065,explanatory,medium,architectural,partial,0.461692,,3470.422,236,169,0.003715,1,,0,0,2,2,1.0,1,0,1,3,1.25,2,1,3,3,2.25,1.5,1.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q066,discovery,medium,mixed,partial,0.49174,,6246.898,350,252,0.00553,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q067,explanatory,hard,mixed,partial,0.425685,,5317.624,513,319,0.00735,1,,2,2,3,3,2.5,1,0,2,3,1.5,2,1,2,3,2.0,2.0,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q068,impact,hard,mixed,partial,0.411591,,4817.01,416,286,0.00637,1,,2,2,3,3,2.5,1,0,0,3,1.0,2,1,3,3,2.25,1.9167,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q069,relational,easy,relational,partial,0.46712,,5850.331,1373,305,0.01144,1,,2,2,1,3,2.0,2,2,1,3,2.0,2,1,1,3,1.75,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q070,impact,hard,mixed,partial,0.391193,,13384.578,483,764,0.013875,1,,2,2,3,3,2.5,2,1,2,3,2.0,2,2,3,3,2.5,2.3333,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q071,relational,medium,relational,correct,0.428331,,5551.147,828,397,0.010095,1,,2,2,2,3,2.25,2,2,1,3,2.0,2,1,1,2,1.5,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q072,ambiguous,medium,architectural,partial,0.39881,,9300.926,961,598,0.013775,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q073,discovery,easy,factual,partial,0.422125,,3321.09,151,115,0.00248,1,,1,1,3,3,2.0,1,1,3,3,2.0,1,1,3,3,2.0,2.0,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q074,ambiguous,hard,architectural,correct,0.528562,,9573.459,902,390,0.01036,1,,2,1,3,3,2.25,1,1,0,3,1.25,1,1,1,3,1.5,1.6667,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q075,discovery,medium,mixed,partial,0.410458,,5653.363,621,364,0.008565,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q076,discovery,hard,architectural,correct,0.372093,,7403.901,566,491,0.010195,1,,1,1,2,2,1.5,0,0,1,3,1.0,1,1,0,3,1.25,1.25,1.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q077,explanatory,medium,relational,partial,0.481356,,3199.102,151,141,0.00287,1,,2,1,3,3,2.25,2,1,3,3,2.25,2,1,3,3,2.25,2.25,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q078,ambiguous,medium,architectural,correct,0.473824,,3951.998,475,211,0.00554,1,,1,1,2,2,1.5,1,0,3,3,1.75,2,1,3,3,2.25,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q079,impact,hard,operational,partial,0.469281,,8959.752,271,366,0.006845,1,,2,1,3,3,2.25,2,1,3,3,2.25,3,1,3,3,2.5,2.3333,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q080,ambiguous,easy,architectural,correct,0.513428,,4401.563,478,284,0.00665,1,,3,2,3,3,2.75,3,1,3,3,2.5,3,2,3,3,2.75,2.6667,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q081,relational,hard,architectural,incorrect,0.295379,,11386.881,791,735,0.01498,1,,2,2,3,3,2.5,1,1,1,3,1.5,1,1,1,3,1.5,1.8333,2.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q082,discovery,hard,mixed,incorrect,0.245121,,18752.823,1001,1012,0.020185,1,,1,1,3,3,2.0,1,1,1,3,1.5,1,1,1,2,1.25,1.5833,1.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q083,impact,hard,operational,partial,0.402619,,5766.029,1292,301,0.010975,1,,1,1,2,2,1.5,1,1,2,3,1.75,2,1,3,3,2.25,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q084,factual,medium,factual,partial,0.442938,,7264.031,1935,364,0.015135,1,,1,1,2,2,1.5,1,0,1,3,1.25,1,1,1,3,1.5,1.4167,1.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q085,explanatory,easy,architectural,partial,0.393617,,3710.296,512,316,0.0073,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q086,factual,easy,factual,partial,0.503333,,2611.278,1253,120,0.008065,1,,3,2,3,3,2.75,3,3,3,3,3.0,3,2,3,3,2.75,2.8333,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q087,impact,hard,architectural,partial,0.314106,,11871.178,1326,908,0.02025,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q088,explanatory,medium,mixed,partial,0.493562,,5907.035,1941,322,0.014535,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q089,factual,easy,factual,partial,0.500787,,3342.187,956,141,0.006895,1,,0,0,2,3,1.25,0,1,3,3,1.75,1,1,3,3,2.0,1.6667,1.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q090,explanatory,medium,architectural,partial,0.437376,,4739.723,167,170,0.003385,1,,1,0,3,3,1.75,1,0,3,3,1.75,2,0,3,3,2.0,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q091,explanatory,easy,architectural,incorrect,0.225579,,9732.954,825,639,0.01371,1,,3,3,3,3,3.0,2,2,1,3,2.0,3,2,2,3,2.5,2.5,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q092,explanatory,medium,architectural,partial,0.402878,,7814.368,1515,377,0.01323,1,,3,2,3,2,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q093,factual,easy,factual,incorrect,0.37123,,6921.147,1758,356,0.01413,1,,3,3,3,3,3.0,1,1,2,3,1.75,2,2,3,3,2.5,2.4167,2.75
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q094,discovery,medium,mixed,partial,0.472527,,3098.683,959,144,0.006955,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,2,3,3,2.75,2.1667,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q095,impact,medium,operational,correct,0.369756,,14235.764,1739,567,0.0172,1,,3,3,3,3,3.0,2,2,2,3,2.25,3,2,3,3,2.75,2.6667,2.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q096,relational,medium,architectural,incorrect,0.287962,,13251.977,685,699,0.01391,1,,2,2,3,3,2.5,1,1,1,3,1.5,2,2,3,3,2.5,2.1667,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q097,discovery,hard,architectural,partial,0.484906,,5008.233,195,201,0.00399,1,,1,1,3,3,2.0,1,1,3,3,2.0,2,1,3,3,2.25,2.0833,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q098,factual,easy,factual,partial,0.46543,,2660.277,122,81,0.001825,0,,0,0,1,3,1.0,0,0,2,3,1.25,0,0,3,3,1.5,1.25,1.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q099,ambiguous,hard,mixed,partial,0.376004,,7212.657,1023,470,0.012165,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q100,impact,hard,mixed,partial,0.384089,,6298.049,475,365,0.00785,1,,0,0,1,2,0.75,1,0,3,3,1.75,1,1,3,3,2.0,1.5,1.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q101,ambiguous,medium,operational,correct,0.501581,,5078.323,1073,153,0.00766,1,,1,1,3,3,2.0,1,1,3,3,2.0,2,1,3,3,2.25,2.0833,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q102,factual,easy,factual,incorrect,0.399577,,4767.369,1497,299,0.01197,1,,1,1,2,3,1.75,1,1,1,3,1.5,1,1,1,3,1.5,1.5833,1.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q103,relational,hard,architectural,correct,0.404436,,5962.886,403,360,0.007415,1,,2,2,3,3,2.5,0,0,2,3,1.25,1,1,3,3,2.0,1.9167,2.25
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q104,ambiguous,hard,operational,partial,0.446174,,9610.018,183,406,0.007005,1,,1,1,3,3,2.0,1,1,3,3,2.0,2,1,3,3,2.25,2.0833,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q105,discovery,hard,architectural,partial,0.371648,,6975.891,471,374,0.007965,1,,2,1,3,2,2.0,1,0,3,3,1.75,3,2,3,3,2.75,2.1667,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q106,factual,easy,factual,partial,0.459746,,4830.207,205,139,0.00311,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,1,3,3,2.5,2.1667,2.375
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q107,impact,hard,operational,partial,0.386041,,16655.771,2052,798,0.02223,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q108,factual,easy,factual,partial,0.468126,,4756.524,285,173,0.00402,1,,2,1,3,3,2.25,1,0,2,3,1.5,1,1,3,3,2.0,1.9167,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q109,ambiguous,hard,mixed,correct,0.486607,,8200.597,157,277,0.00494,1,,1,1,2,2,1.5,1,0,3,3,1.75,2,1,3,3,2.25,1.8333,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q110,explanatory,medium,architectural,partial,0.389166,,4833.482,493,263,0.00641,1,,2,2,3,3,2.5,1,0,3,3,1.75,3,2,3,3,2.75,2.3333,2.625
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q111,relational,medium,relational,correct,0.472803,,10389.085,1217,462,0.013015,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q112,relational,medium,relational,incorrect,0.281575,,10511.728,1337,690,0.017035,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q113,discovery,hard,architectural,partial,0.314248,,9895.719,469,551,0.01061,1,,1,1,3,3,2.0,1,0,3,3,1.75,2,1,3,3,2.25,2.0,2.125
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q114,impact,medium,operational,correct,0.515807,,6701.026,379,207,0.005,1,,2,1,3,3,2.25,1,1,3,3,2.0,0,0,3,3,1.5,1.9167,1.875
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q115,relational,easy,relational,incorrect,0.284325,,13062.108,1517,572,0.016165,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,3,3,3,3.0,2.9167,3.0
structured__gpt-5-5__r1__20260621T032528-4ec9ce,structured,gpt-5.5,1,Q116,factual,easy,factual,partial,0.591479,,6175.001,1469,196,0.010285,1,,3,2,3,2,2.5,2,2,2,3,2.25,3,2,2,3,2.5,2.4167,2.5
